lat,long
43.6560308,-79.560878
42.974767,-79.2701203
43.6502489,-79.5080198
43.5348609,-79.6039486
43.6796394,-79.3961458
43.6498989,-79.5124679
43.6397679,-79.3789629
43.63724,-79.4021908
45.4374477,-75.6594509
42.8853806,-78.9430403
43.6459327,-79.5232449
43.9095255,-78.9801909
43.6845777,-79.3256547
45.4263718,-75.6125787
43.6538246,-79.4346767
43.6696587,-79.372982
43.7049779,-79.4151292
43.1796721,-79.8169869
43.1796721,-79.8169869
43.8482195,-79.423343
43.7600407,-79.1856039
43.6575405,-79.4864051
43.6770436,-79.450432
43.6653853,-79.3770129
43.5764688,-79.7071425
43.5949506,-79.6345102
43.6494023,-79.4569614
43.7030004,-79.3661575
43.7118865,-79.396557
43.6750074,-79.3940829
44.2349708,-76.5863117
43.6657794,-79.451717
43.6631081,-79.4381828
43.5950146,-79.6363248
43.6688797,-79.3630361
43.8413019,-79.5729994
43.6603562,-79.3487779
43.6644516,-79.4728578
43.781394,-79.1386914
43.7574224,-79.4226527
43.5873724,-79.6219644
43.4713993,-79.6612841
43.6602509,-79.4036007
43.1507609,-79.9189799
43.7345343,-79.2464145
43.6396351,-79.526151
43.6585333,-79.4167048
43.6670261,-79.3029914
43.6418984,-79.4033721
43.7774895,-79.411514
43.6685419,-79.4012324
43.2164367,-79.8290406
43.8336751,-79.6618655
43.6402938,-79.4237639
43.639714,-79.4116285
45.4329661,-75.6853411
43.6436367,-79.4131775
43.8509031,-79.5743634
43.3906154,-79.7852648
43.6877693,-79.5037168
43.7480576,-79.4872435
43.3433614,-79.794476
43.6791777,-79.5162592
43.6536461,-79.44771
43.6787001,-79.4231063
43.686989,-79.4915853
43.5935586,-79.5461648
43.6366665,-79.4037219
43.6618647,-79.4832497
43.7529285,-79.7406228
43.6748977,-79.4216635
43.593746,-79.7779775
43.6266957,-79.4776813
43.7547432,-79.3630003
43.6685754,-79.3946873
45.3564878,-75.6670371
43.8214885,-79.3682692
43.663632,-79.487997
43.676006,-79.413297
43.6666901,-79.3658165
45.3656244,-75.7400012
45.464412,-75.4951195
45.3811482,-75.6613717
43.6600074,-79.4287781
43.6488608,-79.3687392
43.6846816,-79.4123936
43.6000868,-79.6658008
43.7376867,-79.4401308
43.6544181,-79.4111212
43.6567322,-79.4166476
43.583781,-79.5598046
43.7072196,-79.27337
43.6277465,-79.5082326
43.2346823,-79.8056193
43.7743417,-79.3992905
43.6607168,-79.3493609
43.6044438,-79.5485063
43.6402096,-79.4957194
44.0034289,-79.5809069
43.6771227,-79.4487814
43.6365132,-79.4038017
43.6690386,-79.3753323
43.6715769,-79.3290532
43.6664069,-79.4776975
43.2017871,-80.0115832
45.381136,-75.9888324
43.649218,-79.4090935
43.5390183,-79.7337999
43.6245998,-79.5017686
43.8481898,-79.5340562
43.6705677,-79.3904822
43.6031038,-79.5060288
43.5885766,-79.6458496
43.9389316,-79.545337
43.6846596,-79.3790865
43.9166009,-79.5525505
43.7164887,-79.3010668
43.656772,-79.4555886
43.6465467,-79.5760815
43.6486639,-79.3614827
45.3968653,-75.7433561
43.8437651,-79.518857
43.6741861,-79.3452025
43.6600728,-79.4573944
43.6537184,-79.3909035
43.6213658,-79.7419629
43.6969878,-79.4449597
43.6504389,-79.4295801
45.2807041,-75.2745851
43.6480901,-79.424976
43.7007068,-79.3978923
43.6734867,-79.4470284
43.7743855,-79.194515
43.6243555,-79.5863288
43.7493142,-79.2082803
43.2038716,-79.8395476
43.6609454,-79.4121655
43.6242728,-79.6082942
45.3855918,-75.6690704
45.4193,-75.6875357
43.6518891,-79.3717226
43.6819055,-79.2908131
43.6405067,-79.5258086
43.9196442,-78.8515931
43.8014097,-79.5540658
43.8157208,-79.4485232
43.6606296,-79.4799212
43.7133738,-79.4156824
43.6734776,-79.3362184
43.6626422,-79.3315707
43.6731378,-79.4098824
44.079827,-80.197927
43.6548054,-79.3860601
43.7461505,-79.3419704
43.5731715,-79.6062735
43.6988018,-79.3910354
43.7164887,-79.3010668
43.6664248,-79.4273396
43.6886424,-79.4320823
43.68274,-79.8182714
45.4152827,-75.6718458
43.6373367,-79.4035946
43.6946163,-79.3195112
43.6381341,-79.3906725
43.6390733,-79.5046813
43.564538,-79.737044
43.5849246,-79.7626578
43.7046259,-79.4428139
43.63724,-79.4021908
43.7791641,-79.4145146
43.6683144,-79.4013102
45.4825929,-75.5074961
43.6657555,-79.4607724
45.4621966,-75.494385
43.7423058,-79.222923
43.7313877,-79.5027811
43.6790096,-79.3815349
43.8044601,-79.2599997
43.6481231,-79.4249166
43.6691339,-79.4083962
43.6795051,-79.5005543
45.4338462,-75.6275084
43.6533312,-79.3564852
45.3713603,-75.653966
44.0165846,-79.832155
43.7011666,-79.4137271
43.7111271,-79.3928485
43.6491847,-79.404426
43.6473847,-79.4755193
43.6740937,-79.3020541
43.7248753,-79.5114398
43.6383159,-79.4148458
43.9496341,-78.8714495
43.6834328,-79.44425
45.4120759,-75.7039506
43.9339766,-78.6815126
43.8964746,-78.7085879
43.2588041,-79.8851186
43.671196,-79.4482096
43.6423943,-79.4241002
44.6065349,-79.4169215
43.5890109,-79.539139
43.4694185,-79.7208336
43.6975626,-79.5017667
45.3689329,-75.7682787
43.6612839,-79.3811619
43.6592576,-79.4495451
43.6456545,-79.4397316
43.7469984,-79.5626372
43.584847,-79.5603098
45.4164236,-75.6995704
45.4408066,-75.655808
43.653523,-79.4081081
45.3988509,-75.75723
43.6382863,-79.3898849
43.657536,-79.3833155
43.6033576,-79.6935864
43.6456281,-79.4562705
43.7245553,-79.6160446
43.6683168,-79.2945011
43.8819769,-79.2251612
43.6394534,-79.3835379
43.6566852,-79.4432154
43.5998921,-79.5059013
43.6455588,-79.5086348
43.6489448,-79.4292152
43.6671237,-79.3891499
43.774813,-79.5242577
43.662522,-79.3431119
43.6734589,-79.3174962
45.3429473,-75.7651223
43.3805015,-79.7339146
43.2134266,-79.8415466
45.3722345,-75.7347752
43.7041719,-79.5283075
43.6484757,-79.479564
43.2069324,-79.8736743
43.7132519,-79.4062544
43.6505809,-79.3856234
43.6016757,-79.5067361
43.7041222,-79.4021713
43.6471303,-79.3857596
43.8795412,-79.4437164
43.6409264,-79.5252066
43.6322394,-79.5203104
43.6566515,-79.400834
43.8805544,-79.7242124
43.6721622,-79.3799012
43.6762282,-79.405753
43.5900862,-79.5323961
43.67592,-79.2788575
43.7881494,-79.1420872
43.6476428,-79.4280376
43.6608102,-79.5271298
43.6762282,-79.405753
43.8880652,-78.9770545
43.6630751,-79.4587467
43.8576402,-79.0226408
43.7060902,-79.3985896
43.6533417,-79.3818492
43.8316916,-79.6550731
43.6796764,-79.3191374
43.8431986,-79.6521463
43.8431986,-79.6521463
45.3534531,-75.7145881
45.4617065,-75.5960498
43.7703641,-79.3355427
45.4287612,-75.6879439
45.3910427,-75.687433
43.6363187,-79.5675984
45.2886217,-75.859839
43.6618825,-79.3858033
43.6397483,-79.5115778
43.6738287,-79.4428086
44.5894212,-77.5198542
43.684741,-79.3475969
43.6565919,-79.4633471
43.7094595,-79.484212
45.3996284,-75.7260483
45.27675,-75.8393498
43.6499395,-79.4493889
43.6577641,-79.4062791
45.2657989,-75.7750251
43.690515,-79.3474958
43.7551357,-79.3003178
43.8972647,-78.9292883
43.6947177,-79.2991043
43.2088361,-79.2198924
43.6757749,-79.3381958
43.6702709,-79.3850377
43.6626872,-79.3320662
43.7240949,-79.4116767
43.7005555,-79.3977794
43.9312599,-78.8696691
43.8044601,-79.2599997
43.6430913,-79.3925404
45.4353263,-75.6901017
43.6698994,-79.4487097
43.8173712,-79.1196176
45.6071264,-74.604189
43.6845456,-79.340813
43.6796795,-79.3025191
43.6438476,-79.3892942
43.6605776,-79.3311154
43.6671215,-79.3162979
43.9499997,-79.4459607
43.6395366,-79.3830973
43.6264984,-79.5013879
45.3678041,-75.7901771
45.3660045,-75.789558
43.7246633,-79.419262
43.6013271,-79.5243671
43.6642831,-79.3475327
43.7421127,-79.7451903
43.4967021,-80.0184437
43.6897591,-79.5185837
43.656085,-79.4913028
45.4040515,-75.6917192
43.6458872,-79.4857461
43.7356336,-79.7340505
43.6173343,-79.5041562
43.6361637,-79.4933837
43.6479791,-79.397068
43.7099446,-79.3958371
43.6708752,-79.4202333
43.6410765,-79.3807326
43.5445919,-79.6128655
43.6714339,-79.4019404
43.6779645,-79.3852632
43.9499997,-79.4459607
43.6614559,-79.3363325
45.5057783,-76.0876846
43.8739655,-78.9553174
43.639714,-79.4116285
43.6838881,-79.425146
45.3541989,-75.6730163
43.6821054,-79.5736672
43.7741516,-79.7328914
45.2808001,-75.7571394
43.737147,-79.4662206
43.6934184,-79.4388085
45.2832282,-75.7664423
43.7144856,-79.3546483
43.7433243,-79.3282714
43.5907112,-79.6657112
43.6751431,-79.277516
43.6431814,-79.4073116
43.6615263,-79.4517516
43.6948741,-79.3501089
43.6621987,-79.4867885
43.6708779,-79.3766957
43.7080677,-79.3816603
43.8980856,-79.2362702
45.4681772,-75.5181441
43.7028717,-79.3849414
43.6675214,-79.4334259
43.7038561,-79.4416958
43.7825373,-79.4109774
43.6210143,-79.5214916
43.6375629,-79.3946816
43.9314739,-79.4751125
45.4285234,-75.6826253
43.132899,-79.2613107
43.7547943,-79.5136396
43.6707625,-79.4497212
43.730604,-79.4143667
43.5986932,-79.5981085
43.7702722,-79.3818996
43.6644454,-79.5024296
43.6731075,-79.4461848
43.6428119,-79.4110654
43.6428673,-79.6157034
43.6873441,-79.5061441
45.3022671,-75.8563029
43.8737344,-79.4241786
43.0817547,-79.083015
43.6425704,-79.5258796
45.3987826,-75.7481024
43.6519582,-79.3688547
43.6476385,-79.4818355
43.2273976,-79.9043792
43.6588459,-79.4128132
43.9820873,-79.2342783
43.553734,-79.6877339
43.7657203,-79.4109229
43.6769445,-79.432771
43.6617025,-79.3517975
45.3907601,-75.6914306
43.6670522,-79.3699266
43.647432,-79.3870747
43.6566821,-79.4486487
43.6748601,-79.4939865
43.7079306,-79.5068448
43.826782,-79.08472
43.6464821,-79.5146979
43.9264568,-78.9225885
43.6710832,-79.4491336
43.6787231,-79.4017799
43.6690785,-79.3640439
43.6467465,-79.5110732
43.6467465,-79.5110732
43.6757599,-79.3181273
43.6381341,-79.3906725
43.5878673,-79.6400021
43.9284807,-78.8484244
43.6615202,-79.4951922
43.6099076,-79.4927311
43.4380993,-79.7137169
43.6888156,-79.4208269
43.6562974,-79.4209847
43.7752493,-79.521827
43.6650133,-79.4921764
43.6693182,-79.3966519
43.659366,-79.4870274
43.899027,-79.366427
43.6769937,-79.3452455
43.6858085,-79.3912254
43.706867,-79.647283
43.8245588,-79.4748504
43.6504849,-79.4339103
43.7227744,-79.5064824
43.644438,-79.4092459
43.6404868,-79.397249
43.6559715,-79.4171279
45.4256015,-75.6953674
43.6460628,-79.4415297
45.3960332,-75.6531497
43.6724087,-79.3442508
43.64233,-79.3827495
43.6675441,-79.4268796
45.4205606,-75.6948593
43.6313541,-79.4746099
43.6701486,-79.3862298
43.7131136,-79.3902974
43.8405781,-79.016042
43.7772998,-79.3494252
45.2824833,-75.7311085
45.3904338,-75.7491448
44.0595429,-79.4910624
43.5969813,-79.5255658
43.667936,-79.4357037
43.7037084,-79.6505395
43.646551,-79.4519577
43.6621784,-79.4800862
43.6546032,-79.4298591
43.6737581,-79.3027328
43.6497752,-79.4361283
43.6693777,-79.410477
45.3662711,-75.735557
43.4797876,-79.7366149
43.8758021,-79.0045599
43.648413,-79.483329
43.734218,-79.5624649
44.0237525,-79.4566106
43.7071201,-79.3941675
43.7947762,-79.521315
43.7789158,-79.4529046
43.6603767,-79.4514368
43.5585714,-79.6507946
43.6511088,-79.3849197
43.899107,-78.938839
43.6431619,-79.3823245
43.6460702,-79.3855226
43.7273337,-79.3025594
43.6406696,-79.3765042
43.7573504,-79.4044979
43.5829131,-79.7430917
43.6382987,-79.5107433
43.6221854,-79.4884238
43.3585552,-79.775884
43.8243026,-79.4288985
43.637936,-79.3974542
43.6787485,-79.3029758
43.7762997,-79.3088915
43.7798371,-79.2510858
43.7200608,-79.4801877
43.6624917,-79.5526828
43.6398428,-79.3921641
43.7075056,-79.3843921
45.3902509,-75.7476676
43.6448946,-79.4383103
43.6806037,-79.4108418
43.6616872,-79.4655564
43.6669117,-79.4055759
43.675615,-79.4691748
43.7669706,-79.4622325
43.651401,-79.4248264
45.2521198,-75.7271533
43.9509988,-78.9582778
43.671767,-79.4430957
43.6515112,-79.3677665
43.6681956,-79.3877639
43.7101989,-79.4065146
43.6707883,-79.3003674
44.1355379,-79.4500616
43.6403183,-79.4910205
43.6435388,-79.531935
43.6968281,-79.2866706
43.7702722,-79.3818996
45.4414893,-75.6887192
43.7092424,-79.3725319
43.6410388,-79.4265097
43.6769466,-79.4823462
45.3733523,-75.6129944
43.7089576,-79.4002277
43.6272545,-79.9269656
43.689889,-79.4456705
43.6395,-79.3941512
45.4402789,-75.659181
43.7675143,-79.3712098
43.6481805,-79.3739807
43.6650459,-79.3847552
45.4336519,-75.6895997
43.6578778,-79.4311131
43.6721643,-79.441457
43.7813712,-79.3551389
43.6652448,-79.3482164
45.4195492,-75.6719949
43.8218259,-79.1044303
43.6694015,-79.3824942
43.7035632,-79.3996993
43.7178184,-79.7767621
43.6579274,-79.3595612
43.8042239,-79.1643391
43.8621944,-79.5366445
43.6730853,-79.3906658
43.6984455,-79.393681
43.690784,-79.342181
43.7255267,-79.4392041
43.7612713,-79.3839021
43.6566553,-79.4813011
45.3432387,-75.7863631
43.6679935,-79.3754557
43.6896922,-79.3357219
43.6383951,-79.4154658
43.6641811,-79.4451926
45.3951241,-75.6096421
43.6938726,-79.305343
43.5888189,-79.6194317
43.6196705,-79.5014744
43.6405938,-79.5597326
43.6768322,-79.3545047
43.6907445,-79.2947386
43.5948099,-79.5084959
43.6744459,-79.4251672
43.6528625,-79.4861504
43.6677043,-79.4229948
43.6726659,-79.4264655
43.656399,-79.3967798
43.6431085,-79.5074048
43.712216,-79.3027392
43.6471811,-79.4362148
43.640485,-79.3804952
43.6669593,-79.4147234
43.6616034,-79.4905979
43.6703913,-79.3800396
45.1104995,-75.5350086
43.6410765,-79.3807326
43.7536167,-79.4590719
43.6798036,-79.3147139
43.8731217,-79.3075832
45.4114289,-75.7020909
43.4849164,-79.7237853
43.6893324,-79.3171525
43.7868604,-79.3103044
43.8258929,-79.01601
43.7728453,-79.1468719
43.6507515,-79.4388194
43.6548303,-79.3904639
43.6702006,-79.397778
43.6435039,-79.4142753
43.6667874,-79.4031067
44.0015119,-80.1179547
45.3818451,-75.7240954
43.7050773,-79.4374909
43.6667874,-79.4031067
43.643789,-79.397279
45.4440448,-75.6258104
43.6667874,-79.4031067
43.6630648,-79.5022652
43.7498055,-79.3819
44.042523,-79.45052
43.7720704,-79.2877289
45.4376801,-75.6615771
45.4493384,-75.6615763
45.386722,-75.7497484
43.5014016,-79.8756392
45.4558953,-75.5978905
43.7617891,-79.2158447
43.6762029,-79.5700468
45.3227786,-75.6025971
43.5808504,-79.6465204
43.7308032,-79.3280434
45.3906587,-75.6897092
43.6435329,-79.3761819
45.4493407,-75.4670687
43.6543257,-79.4225091
43.7677274,-79.5042163
43.6511088,-79.3849197
43.6692094,-79.4944222
45.4146568,-75.6956096
43.7050773,-79.4374909
43.7761518,-79.4121001
43.5888689,-79.6517851
43.6690329,-79.4141937
45.3531285,-75.8083736
43.9444078,-79.4819079
43.6447544,-79.3922587
43.645519,-79.5268297
43.642409,-79.4440012
43.645519,-79.5268297
43.6535656,-79.3606116
43.657454,-79.445766
43.6519274,-79.4292379
43.664951,-79.4073275
43.6819283,-79.4563881
43.6843791,-79.4411054
45.2793137,-75.7669729
43.8146404,-79.3250792
43.6403407,-79.557086
43.6647534,-79.3321449
43.6762928,-79.3424852
43.6647133,-79.4357751
43.5377939,-79.6361465
43.6716819,-79.428568
43.6438476,-79.3892942
43.4700359,-79.7490947
43.6635618,-79.3623964
43.6471936,-79.4456683
43.4801349,-79.6782968
43.6747232,-79.7912495
43.6425897,-79.4260119
43.4700359,-79.7490947
43.7291303,-79.4029953
43.6455684,-79.4245337
43.650234,-79.3806128
43.7178894,-79.3333825
43.7495473,-79.4064132
43.6731998,-79.4018144
43.606722,-79.7274338
43.6856206,-79.3045332
43.8719379,-79.0483725
43.732378,-79.5090847
43.7648149,-79.343978
43.6655227,-79.4388668
43.6441508,-79.4396311
43.6458666,-79.3766112
43.6405092,-79.3772885
43.7524573,-79.4209765
43.6400694,-79.4141466
43.6383993,-79.4144482
43.6385436,-79.4165535
43.6761153,-79.3225813
43.6395672,-79.4248409
44.3646554,-78.5048938
43.6559898,-79.3532496
43.6737668,-79.3339598
43.7553235,-79.1846535
43.7071201,-79.3941675
43.6405292,-79.5064516
43.6677533,-79.3201481
43.6781839,-79.4063708
44.2264366,-76.5047727
43.6649564,-79.3218557
43.6654953,-79.8105935
43.8325249,-79.6575032
43.7506554,-79.3990319
43.6447544,-79.3922587
43.6695627,-79.452534
43.8692833,-78.9572174
43.7060686,-79.8142439
43.6496038,-79.4477141
43.683933,-79.2988712
43.7403687,-79.2982926
43.6604679,-79.3827108
43.9674883,-79.2528237
43.6998686,-79.2975127
43.5000152,-79.8834734
43.879845,-78.9421992
43.6760334,-79.3969092
43.6597275,-79.3797126
43.6504952,-79.40824
43.4670752,-79.6514567
43.7955255,-79.3141067
43.650182,-79.3973058
43.8169041,-79.6253972
43.6770667,-79.4231941
43.6723111,-79.3406234
43.6697591,-79.3085063
43.7986804,-79.3681812
43.5938811,-79.5351731
43.7572282,-79.4087985
43.6910314,-79.5021291
43.7834928,-79.2968801
43.9390451,-78.7129996
43.657492,-79.4254996
43.7707151,-79.4170992
43.6702615,-79.3945026
43.6681956,-79.3877639
43.7215259,-79.5647083
43.6547434,-79.4238999
43.6702615,-79.3945026
